plane,u,v,itype,typecode,x0,y0,irot,nvertices,vx_0,vy_0,vx_1,vy_1,vx_2,vy_2,vx_3,vy_3,vx_4,vy_4,vx_5,vy_5,vx_6,vy_6,icassette,trigRate,trigLinks,dataRate_ld,dataLinks_ld,dataRate_hd,dataLinks_hd,MB,wagon,isSiPM,isEngine,nROCs,power,mrot,phi,HDorLD,hash,hash_hdld,engine_trig_fibres,engine_data_fibres,engine_ctrl_fibres,dataPp0,trigPp0,dataPp0_type,trigPp0_type,dataPp1,trigPp1,dataPp1_type,trigPp1_type,dataPp2,DAQ,rho,isHalfHDE,Local,Local_LDE,Local_HDE,Local_LDP,Remote,Remote_LR,Remote_HDEs_T,Remote_HDEs_B,Remote_HDEd,Remote_LDPs_T,Remote_LDPs_B,Remote_LDPd,Remote_HDPs_T,Remote_HDPs_B,Remote_HDPd,Local_ispowering,Local_LDE_ispowering,Local_HDE_ispowering,Local_LDP_ispowering,Remote_ispowering,Remote_LR_ispowering,Remote_HDEs_T_ispowering,Remote_HDEs_B_ispowering,Remote_HDEd_ispowering,Remote_LDPs_T_ispowering,Remote_LDPs_B_ispowering,Remote_LDPd_ispowering,Remote_HDPs_T_ispowering,Remote_HDPs_B_ispowering,Remote_HDPd_ispowering,LD_Hexaboard_ispowered,LD_Hexaboard_ispowered_by,LDE_ispowered,LDE_ispowered_by,HDE_ispowered,HDE_ispowered_by,HD_Hexaboard_ispowered,HD_Hexaboard_ispowered_by,LDP_Hexaboard_ispowered,LDP_Hexaboard_ispowered_by,HDP_Hexaboard_ispowered,HDP_Hexaboard_ispowered_by,PCB_Local,PCB_Remote,Busbar_10V,Busbar_10V_D,Busbar_1V5_1,Busbar_1V5_2,Busbar_1V5_3,Busbar_HD_DB,Power_Total,LV_Group
33,2,11,FO,ML-F3T,-588.9,1603.65,5,6,-588.9,1506.8,-505.1,1555.3,-505.1,1652.0,-588.9,1700.5,-672.8,1652.0,-672.8,1555.3,-588.9,1506.8,4,0.658,2,0.223,1,0.222,1,15,0,0,False,3,3.6,0,110.164,0,3302110,3302110,2,1,1,PP0(CE-)L33/C04_FO_1,PP0(CE-)L33/C04_FO_3,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1708.3607735194578,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33;2;11,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,33;2;12,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;2;11,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,DC-RST,BB10V-6MHT-M-2,,,,,,7.719453959842472,20.0
33,2,12,aOeT,ML-T3T,-672.72,1748.83,5,4,-588.9,1797.2,-756.6,1700.5,-672.8,1652.0,-588.9,1700.5,-588.9,1797.2,0.0,0.0,0.0,0.0,4,0.646,2,0.149,1,0.149,1,15,0,0,False,3,3.6,0,111.04,0,3302120,3302120,2,1,1,PP0(CE-)L33/C04_FO_1,PP0(CE-)L33/C04_FO_3,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1873.7552047426045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;2;11,False,0;0;0,,,,,,,,,3.5866900663901786,20.0
33,3,0,FI,MH-F2T,509.76,1.46,3,6,509.7,-95.4,593.5,-46.9,593.5,49.8,509.7,98.3,425.9,49.8,425.9,-46.9,509.7,-95.4,1,0.962,5,1.01,2,1.002,2,0,0,0,False,6,7.2,0,0.164,1,3303000,3303001,3,1,1,PP0(CE-)L33/C01_FO_1,PP0(CE-)L33/C01_FO_4,A,B,PP1(CE-)3_FO_1_11,PP1(CE-)3_FO_1_16,Ap,Ap,PPFO(CE-)X5_4,DAQ_1_3,509.762090783534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;7;0,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2H3L-FE-F,13.065964666723175,6.0
33,3,1,FIe,MH-F2T,425.95,146.64,3,6,425.9,49.8,509.7,98.3,509.7,195.0,425.9,243.4,342.1,195.0,342.1,98.3,425.9,49.8,1,1.013,5,1.167,2,1.171,2,0,0,0,False,6,7.2,0,18.997,1,3303010,3303011,3,1,1,PP0(CE-)L33/C01_FO_1,PP0(CE-)L33/C01_FO_4,A,B,PP1(CE-)3_FO_1_11,PP1(CE-)3_FO_1_16,Ap,Ap,PPFO(CE-)X5_4,DAQ_1_3,450.4849521349187,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;6;0,False,0;0;0,False,0;0;0,,,,,,,,,14.008303773885782,6.0
33,3,2,FIe,MH-F2T,339.96,295.57,4,6,340.0,198.7,423.8,247.2,423.8,344.0,340.0,392.4,256.2,344.0,256.2,247.2,340.0,198.7,2,0.959,5,1.168,2,1.172,2,6,0,0,False,6,7.2,0,41.005,1,3303020,3303021,2,1,1,PP0(CE-)L33/C02_FO_1,PP0(CE-)L33/C02_FO_3,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,450.48243750450473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;6;5,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-3H1L-HE-F,14.009134022271429,11.0
33,3,3,FI,MH-F2T,253.62,442.19,4,6,253.7,345.5,337.5,393.8,337.5,490.6,253.7,539.0,169.8,490.6,169.8,393.8,253.7,345.5,3,0.867,5,1.013,2,1.005,2,1,0,0,False,6,7.2,0,60.163,1,3303030,3303031,3,1,1,PP0(CE-)L33/C03_FO_1,PP0(CE-)L33/C03_FO_4,A,B,PP1(CE-)9_FO_1_11,PP1(CE-)9_FO_1_15,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_3,509.7598459078549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;7;7,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2H3L-FE-F,13.066523244561703,17.0
33,3,4,FI,MH-F2T,169.8,587.38,4,6,169.8,490.6,253.7,539.0,253.7,635.8,169.8,684.2,86.0,635.8,86.0,539.0,169.8,490.6,3,0.793,5,0.821,1,0.826,1,3,0,0,False,6,7.2,0,73.876,1,3303040,3303041,2,1,1,PP0(CE-)L33/C03_FO_1,PP0(CE-)L33/C03_FO_3,A,A,PP1(CE-)9_FO_1_11,PP1(CE-)9_FO_1_23,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_3,611.4305393092498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;7;8,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2H3L-FE-F,11.857939145994317,16.0
33,3,5,FI,MH-F2T,85.98,732.56,4,6,86.0,635.8,169.8,684.2,169.8,781.0,86.0,829.3,2.2,781.0,2.2,684.2,86.0,635.8,3,0.742,5,0.628,1,0.632,1,3,0,0,False,6,7.2,0,83.306,1,3303050,3303051,2,1,1,PP0(CE-)L33/C03_FO_1,PP0(CE-)L33/C03_FO_3,A,A,PP1(CE-)9_FO_1_11,PP1(CE-)9_FO_1_23,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_3,737.5884448661055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;6;7,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2tH2L-FE-F,10.233777417090014,16.0
33,3,6,FO,ML-F3T,-2.16,877.74,5,6,-2.2,781.0,81.6,829.3,81.6,926.1,-2.2,974.5,-86.0,926.1,-86.0,829.3,-2.2,781.0,4,0.706,2,0.31,1,0.286,1,27,1,0,False,3,3.6,0,90.141,0,3303060,3303060,2,1,1,PP0(CE-)L33/C04_FO_2,PP0(CE-)L33/C04_FO_4,B,B,PP1(CE-)11_FO_2_9,PP1(CE-)11_FO_2_19,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_2,877.7426577306129,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;3;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;3;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.7210170121384945,19.0
33,3,7,FO,ML-F3T,-85.98,1022.92,5,6,-86.0,926.1,-2.2,974.5,-2.2,1071.3,-86.0,1119.7,-169.8,1071.3,-169.8,974.5,-86.0,926.1,4,0.681,2,0.263,1,0.253,1,27,1,0,False,3,3.6,0,94.805,0,3303070,3303070,2,1,1,PP0(CE-)L33/C04_FO_2,PP0(CE-)L33/C04_FO_4,B,B,PP1(CE-)11_FO_2_9,PP1(CE-)11_FO_2_19,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_2,1026.5270998858236,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;3;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;3;7,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,BB10V-2D-DC,,,,,7.166882084010947,19.0
33,3,8,FO,ML-F3T,-169.8,1168.1,5,6,-169.8,1071.3,-86.0,1119.7,-86.0,1216.5,-169.8,1264.9,-253.7,1216.5,-253.7,1119.7,-169.8,1071.3,4,0.673,2,0.243,1,0.238,1,27,1,0,False,3,3.6,0,98.271,0,3303080,3303080,2,1,1,PP0(CE-)L33/C04_FO_2,PP0(CE-)L33/C04_FO_4,B,B,PP1(CE-)11_FO_2_9,PP1(CE-)11_FO_2_19,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_2,1180.3769101435355,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;3;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;3;8,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,6.665469384565151,19.0
33,3,9,FO,ML-F3T,-253.62,1313.28,5,6,-253.7,1216.5,-169.8,1264.9,-169.8,1361.7,-253.7,1410.0,-337.5,1361.7,-337.5,1264.9,-253.7,1216.5,4,0.661,2,0.232,1,0.23,1,27,1,0,False,3,3.6,0,100.93,0,3303090,3303090,2,1,1,PP0(CE-)L33/C04_FO_2,PP0(CE-)L33/C04_FO_4,B,B,PP1(CE-)11_FO_2_9,PP1(CE-)11_FO_2_19,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_2,1337.5453124287042,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,33;3;9;33;3;10,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;3;9,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,10.916604317441127,19.0
33,3,10,FO,ML-F3T,-337.44,1458.46,5,6,-337.5,1361.7,-253.7,1410.0,-253.7,1506.8,-337.5,1555.3,-421.3,1506.8,-421.3,1410.0,-337.5,1361.7,4,0.658,2,0.226,1,0.225,1,27,0,0,True,3,3.6,0,103.027,0,3303100,3303100,2,1,1,PP0(CE-)L33/C04_FO_2,PP0(CE-)L33/C04_FO_4,B,B,PP1(CE-)11_FO_2_9,PP1(CE-)11_FO_2_19,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_2,1496.987416513579,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;3;10,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;3;10,True,33;3;9,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,6.4849114616379495,19.0
33,3,11,FO,ML-F3T,-421.26,1603.65,5,6,-421.3,1506.8,-337.5,1555.3,-337.5,1652.0,-421.3,1700.5,-505.1,1652.0,-505.1,1555.3,-421.3,1506.8,4,0.656,2,0.223,1,0.222,1,27,0,0,False,3,3.6,0,104.718,0,3303110,3303110,2,1,1,PP0(CE-)L33/C04_FO_2,PP0(CE-)L33/C04_FO_4,B,B,PP1(CE-)11_FO_2_9,PP1(CE-)11_FO_2_19,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_2,1658.057088914613,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;3;11,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;3;11,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,6.469825720311988,19.0
33,3,12,FOe,ML-F3T,-505.08,1748.83,5,6,-505.1,1652.0,-421.3,1700.5,-421.3,1797.2,-505.1,1845.6,-588.9,1797.2,-588.9,1700.5,-505.1,1652.0,4,0.649,2,0.226,1,0.225,1,27,0,0,False,3,3.6,0,106.109,0,3303120,3303120,2,1,1,PP0(CE-)L33/C04_FO_2,PP0(CE-)L33/C04_FO_4,B,B,PP1(CE-)11_FO_2_9,PP1(CE-)11_FO_2_19,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_2,1820.3055170217992,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;3;12,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;3;12,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,BB10V-6M00-M-1,,,,,,6.460976908697376,19.0
33,4,0,FI,MH-F2T,677.4,1.46,3,6,677.4,-95.4,761.2,-46.9,761.2,49.8,677.4,98.3,593.5,49.8,593.5,-46.9,677.4,-95.4,1,0.808,5,0.719,1,0.724,1,0,0,0,True,6,7.2,0,0.123,1,3304000,3304001,3,1,1,PP0(CE-)L33/C01_FO_1,PP0(CE-)L33/C01_FO_4,A,B,PP1(CE-)3_FO_1_11,PP1(CE-)3_FO_1_16,Ap,Ap,PPFO(CE-)X5_4,DAQ_1_3,677.4015733669357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,True,33;5;0,True,33;8;0,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-1H4L-FE-F,17.27147612550293,6.0
33,4,1,FI,MH-F2T,593.58,146.64,3,6,593.5,49.8,677.4,98.3,677.4,195.0,593.5,243.4,509.7,195.0,509.7,98.3,593.5,49.8,1,0.813,5,0.822,1,0.826,1,2,0,0,False,6,7.2,0,13.877,1,3304010,3304011,2,1,1,PP0(CE-)L33/C01_FO_1,PP0(CE-)L33/C01_FO_3,A,A,PP1(CE-)3_FO_1_11,PP1(CE-)3_FO_1_23,Ap,Ap,PPFO(CE-)X5_4,DAQ_1_3,611.4249798626157,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;8;1,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2H3L-FE-F,11.85756286929178,5.0
33,4,2,FI,MH-F2T,507.6,295.57,4,6,507.6,198.7,591.4,247.2,591.4,344.0,507.6,392.4,423.8,344.0,423.8,247.2,507.6,198.7,2,0.826,5,0.866,1,0.868,1,4,0,0,False,6,7.2,0,30.212,1,3304020,3304021,2,1,1,PP0(CE-)L33/C02_FO_1,PP0(CE-)L33/C02_FO_3,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,587.3835075144688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;7;5,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2H2L-HE-F,12.096070298540566,9.0
33,4,3,FI,MH-F2T,423.78,440.74,4,6,423.8,344.0,507.6,392.4,507.6,489.2,423.8,537.5,340.0,489.2,340.0,392.4,423.8,344.0,2,0.799,5,0.823,1,0.828,1,6,0,0,False,6,7.2,0,46.124,1,3304030,3304031,2,1,1,PP0(CE-)L33/C02_FO_1,PP0(CE-)L33/C02_FO_3,A,A,PP1(CE-)5_FO_2_8,PP1(CE-)5_FO_2_20,Ap,Ap,PPFO(CE-)X5_7,DAQ_1_5,611.4255768284477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,True,33;7;6,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-2H2L-HE-F,11.857908259451639,11.0
33,4,4,FI,MH-F2T,337.44,587.38,4,6,337.5,490.6,421.3,539.0,421.3,635.8,337.5,684.2,253.7,635.8,253.7,539.0,337.5,490.6,3,0.767,5,0.718,1,0.723,1,1,0,0,True,6,7.2,0,60.123,1,3304040,3304041,3,1,1,PP0(CE-)L33/C03_FO_1,PP0(CE-)L33/C03_FO_4,A,B,PP1(CE-)9_FO_1_11,PP1(CE-)9_FO_1_15,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_3,677.4075715549686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,True,33;5;5,True,33;8;8,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-1H4L-FE-F,17.271988662797447,17.0
33,4,5,FI,MH-F2T,253.62,732.56,4,6,253.7,635.8,337.5,684.2,337.5,781.0,253.7,829.3,169.8,781.0,169.8,684.2,253.7,635.8,3,0.743,4,0.579,1,0.581,1,3,0,0,True,6,7.2,0,70.904,1,3304050,3304051,2,1,1,PP0(CE-)L33/C03_FO_1,PP0(CE-)L33/C03_FO_3,A,A,PP1(CE-)9_FO_1_11,PP1(CE-)9_FO_1_23,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_3,775.2207801652378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,False,0;0;0,False,0;0;0,True,33;5;6,True,33;8;9,False,0;0;0,False,0;0;0,,,,,,,,BB1V5-1H4L-FE-F,17.211615178962052,16.0
33,4,6,FO,ML-F3T,169.8,877.74,1,6,169.8,781.0,253.7,829.3,253.7,926.1,169.8,974.5,86.0,926.1,86.0,829.3,169.8,781.0,3,0.707,2,0.302,1,0.281,1,13,0,0,False,3,3.6,0,79.051,0,3304060,3304060,2,1,1,PP0(CE-)L33/C03_FO_1,PP0(CE-)L33/C03_FO_3,A,A,PP1(CE-)9_FO_1_11,PP1(CE-)9_FO_1_23,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_3,894.0131697016549,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;4;6,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;4;6,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.643027874821919,14.0
33,4,7,FO,ML-F3T,85.98,1022.92,1,6,86.0,926.1,169.8,974.5,169.8,1071.3,86.0,1119.7,2.2,1071.3,2.2,974.5,86.0,926.1,3,0.688,2,0.263,1,0.253,1,19,0,0,False,3,3.6,0,85.195,0,3304070,3304070,2,1,1,PP0(CE-)L33/C03_FO_1,PP0(CE-)L33/C03_FO_3,A,A,PP1(CE-)9_FO_1_11,PP1(CE-)9_FO_1_23,Ap,Ap,PPFO(CE-)X5_14,DAQ_2_3,1026.5270998858236,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;4;7,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;4;7,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,7.166857292074821,13.0
33,4,8,FO,ML-F3T,-2.16,1168.1,5,6,-2.2,1071.3,81.6,1119.7,81.6,1216.5,-2.2,1264.9,-86.0,1216.5,-86.0,1119.7,-2.2,1071.3,4,0.67,2,0.246,1,0.24,1,25,1,0,False,3,3.6,0,90.106,0,3304080,3304080,2,1,1,PP0(CE-)L33/C04_FO_1,PP0(CE-)L33/C04_FO_3,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1168.101997087583,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;4;8,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;4;8,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,6.675491532272309,18.0
33,4,9,FO,ML-F3T,-85.98,1313.28,5,6,-86.0,1216.5,-2.2,1264.9,-2.2,1361.7,-86.0,1410.0,-169.8,1361.7,-169.8,1264.9,-86.0,1216.5,4,0.664,2,0.233,1,0.23,1,25,1,0,False,3,3.6,0,93.746,0,3304090,3304090,2,1,1,PP0(CE-)L33/C04_FO_1,PP0(CE-)L33/C04_FO_3,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1316.0915313153566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0;0;0,33;4;9;33;4;10,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;4;9,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLE,,,,,,,,10.983653099329803,18.0
33,4,10,FO,ML-F3T,-169.8,1458.46,5,6,-169.8,1361.7,-86.0,1410.0,-86.0,1506.8,-169.8,1555.3,-253.7,1506.8,-253.7,1410.0,-169.8,1361.7,4,0.658,2,0.227,1,0.225,1,25,0,0,True,3,3.6,0,96.641,0,3304100,3304100,2,1,1,PP0(CE-)L33/C04_FO_1,PP0(CE-)L33/C04_FO_3,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1468.3111426397336,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;4;10,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;4;10,True,33;4;9,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,6.488983508215217,18.0
33,4,11,FO,ML-F3T,-253.62,1603.65,5,6,-253.7,1506.8,-169.8,1555.3,-169.8,1652.0,-253.7,1700.5,-337.5,1652.0,-337.5,1555.3,-253.7,1506.8,4,0.657,2,0.223,1,0.222,1,25,0,0,False,3,3.6,0,98.987,0,3304110,3304110,2,1,1,PP0(CE-)L33/C04_FO_1,PP0(CE-)L33/C04_FO_3,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1623.5813582632686,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;4;11,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;4;11,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,,,,,,,6.4719049712304475,18.0
33,4,12,FOe,ML-F3T,-337.44,1748.83,5,6,-337.5,1652.0,-253.7,1700.5,-253.7,1797.2,-337.5,1845.6,-421.3,1797.2,-421.3,1700.5,-337.5,1652.0,4,0.651,2,0.224,1,0.222,1,25,0,0,False,3,3.6,0,100.921,0,3304120,3304120,2,1,1,PP0(CE-)L33/C04_FO_1,PP0(CE-)L33/C04_FO_3,A,A,PP1(CE-)11_FO_2_8,PP1(CE-)11_FO_2_20,Ap,Ap,PPFO(CE-)X5_17,DAQ_2_5,1781.0873427488052,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33;4;12,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,True,33;4;12,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,False,0;0;0,DC-LLH,,BB10V-5M00-M-1,,,,,,6.4628576723507045,18.0
